timestamp_ms,readable_time,price,quantity,side,is_maker
1769159289135,2026-01-23 09:08:09.135000,98.14,0.205,SELL,True
1769159289943,2026-01-23 09:08:09.943000,98.14,4.638,BUY,False
1769159290113,2026-01-23 09:08:10.113000,98.14,25.523,BUY,False
1769159290113,2026-01-23 09:08:10.113000,98.15,19.008,BUY,False
1769159294612,2026-01-23 09:08:14.612000,98.14,0.316,SELL,True
1769159297513,2026-01-23 09:08:17.513000,98.13,32.534,SELL,True
1769159297898,2026-01-23 09:08:17.898000,98.12,29.646,SELL,True
1769159298179,2026-01-23 09:08:18.179000,98.11,10.0,SELL,True
1769159299095,2026-01-23 09:08:19.095000,98.11,1.152,SELL,True
1769159301855,2026-01-23 09:08:21.855000,98.12,1.24,BUY,False
1769159306426,2026-01-23 09:08:26.426000,98.11,0.696,BUY,False
1769159306426,2026-01-23 09:08:26.426000,98.12,1.304,BUY,False
1769159307070,2026-01-23 09:08:27.070000,98.11,4.206,SELL,True
1769159307070,2026-01-23 09:08:27.070000,98.1,6.53,SELL,True
1769159307712,2026-01-23 09:08:27.712000,98.12,2.609,BUY,False
1769159308657,2026-01-23 09:08:28.657000,98.1,77.637,SELL,True
1769159308918,2026-01-23 09:08:28.918000,98.09,1.019,SELL,True
1769159312289,2026-01-23 09:08:32.289000,98.1,0.151,BUY,False
1769159313699,2026-01-23 09:08:33.699000,98.09,4.206,SELL,True
1769159313699,2026-01-23 09:08:33.699000,98.08,0.519,SELL,True
1769159316876,2026-01-23 09:08:36.876000,98.11,5.802,BUY,False
1769159319369,2026-01-23 09:08:39.369000,98.13,2.0,BUY,False
1769159319650,2026-01-23 09:08:39.650000,98.13,3.676,BUY,False
1769159321385,2026-01-23 09:08:41.385000,98.13,0.287,BUY,False
1769159322548,2026-01-23 09:08:42.548000,98.11,61.605,SELL,True
1769159322712,2026-01-23 09:08:42.712000,98.11,8.001,SELL,True
1769159324255,2026-01-23 09:08:44.255000,98.11,3.285,SELL,True
1769159325119,2026-01-23 09:08:45.119000,98.11,0.15,SELL,True
1769159325949,2026-01-23 09:08:45.949000,98.12,4.206,BUY,False
1769159325949,2026-01-23 09:08:45.949000,98.13,0.802,BUY,False
1769159327068,2026-01-23 09:08:47.068000,98.11,5.607,SELL,True
1769159328361,2026-01-23 09:08:48.361000,98.12,1.0,BUY,False
1769159329516,2026-01-23 09:08:49.516000,98.12,3.0,BUY,False
1769159331765,2026-01-23 09:08:51.765000,98.11,1.05,SELL,True
1769159332450,2026-01-23 09:08:52.450000,98.13,0.5,BUY,False
1769159336399,2026-01-23 09:08:56.399000,98.09,1.145,SELL,True
1769159344622,2026-01-23 09:09:04.622000,98.11,50.692,SELL,True
1769159350099,2026-01-23 09:09:10.099000,98.11,2.0,SELL,True
1769159350721,2026-01-23 09:09:10.721000,98.11,88.794,SELL,True
1769159350721,2026-01-23 09:09:10.721000,98.1,15.873,SELL,True
1769159351961,2026-01-23 09:09:11.961000,98.1,0.581,SELL,True
1769159353861,2026-01-23 09:09:13.861000,98.12,1.269,BUY,False
1769159359213,2026-01-23 09:09:19.213000,98.11,43.914,SELL,True
1769159359260,2026-01-23 09:09:19.260000,98.1,0.268,SELL,True
1769159359781,2026-01-23 09:09:19.781000,98.11,10.0,BUY,False
1769159360510,2026-01-23 09:09:20.510000,98.1,0.36,SELL,True
1769159360592,2026-01-23 09:09:20.592000,98.1,31.749,BUY,False
1769159363340,2026-01-23 09:09:23.340000,98.11,4.114,SELL,True
1769159369546,2026-01-23 09:09:29.546000,98.11,26.085,SELL,True
1769159374995,2026-01-23 09:09:34.995000,98.11,4.206,SELL,True
1769159375248,2026-01-23 09:09:35.248000,98.11,0.099,BUY,False
1769159375252,2026-01-23 09:09:35.252000,98.1,0.38,SELL,True
1769159382542,2026-01-23 09:09:42.542000,98.1,0.662,BUY,False
1769159383017,2026-01-23 09:09:43.017000,98.1,0.776,BUY,False
1769159383476,2026-01-23 09:09:43.476000,98.08,63.275,SELL,True
1769159385450,2026-01-23 09:09:45.450000,98.08,153.039,SELL,True
1769159389418,2026-01-23 09:09:49.418000,98.12,55.0,BUY,False
1769159389431,2026-01-23 09:09:49.431000,98.14,55.0,BUY,False
1769159389435,2026-01-23 09:09:49.435000,98.15,17.863,BUY,False
1769159389436,2026-01-23 09:09:49.436000,98.14,50.947,SELL,True
1769159392963,2026-01-23 09:09:52.963000,98.15,103.666,BUY,False
1769159394560,2026-01-23 09:09:54.560000,98.15,0.3,BUY,False
1769159399070,2026-01-23 09:09:59.070000,98.16,51.047,BUY,False
1769159399650,2026-01-23 09:09:59.650000,98.18,1.752,BUY,False
1769159400538,2026-01-23 09:10:00.538000,98.18,2.482,BUY,False
1769159400690,2026-01-23 09:10:00.690000,98.18,2.0,BUY,False
1769159402979,2026-01-23 09:10:02.979000,98.17,0.115,SELL,True
1769159403893,2026-01-23 09:10:03.893000,98.18,151.301,BUY,False
1769159412437,2026-01-23 09:10:12.437000,98.19,182.124,BUY,False
1769159412437,2026-01-23 09:10:12.437000,98.2,227.718,BUY,False
1769159413084,2026-01-23 09:10:13.084000,98.19,1.146,BUY,False
1769159414311,2026-01-23 09:10:14.311000,98.2,113.264,BUY,False
1769159416081,2026-01-23 09:10:16.081000,98.2,10.183,BUY,False
1769159416929,2026-01-23 09:10:16.929000,98.2,5.402,BUY,False
1769159417015,2026-01-23 09:10:17.015000,98.18,44.136,SELL,True
1769159419066,2026-01-23 09:10:19.066000,98.17,0.062,BUY,False
1769159421192,2026-01-23 09:10:21.192000,98.17,0.062,BUY,False
1769159424373,2026-01-23 09:10:24.373000,98.17,0.062,BUY,False
1769159426024,2026-01-23 09:10:26.024000,98.15,0.507,SELL,True
1769159428585,2026-01-23 09:10:28.585000,98.17,55.932,BUY,False
1769159428585,2026-01-23 09:10:28.585000,98.18,265.623,BUY,False
1769159428585,2026-01-23 09:10:28.585000,98.19,289.442,BUY,False
1769159428585,2026-01-23 09:10:28.585000,98.2,389.003,BUY,False
1769159430546,2026-01-23 09:10:30.546000,98.19,4.206,BUY,False
1769159430550,2026-01-23 09:10:30.550000,98.19,50.921,SELL,True
1769159433251,2026-01-23 09:10:33.251000,98.2,0.062,BUY,False
1769159433467,2026-01-23 09:10:33.467000,98.19,0.858,BUY,False
1769159434485,2026-01-23 09:10:34.485000,98.19,3.693,BUY,False
1769159435390,2026-01-23 09:10:35.390000,98.19,0.062,BUY,False
1769159436213,2026-01-23 09:10:36.213000,98.18,2.042,SELL,True
1769159437550,2026-01-23 09:10:37.550000,98.19,0.062,BUY,False
1769159438165,2026-01-23 09:10:38.165000,98.18,0.062,SELL,True
1769159439151,2026-01-23 09:10:39.151000,98.19,0.062,BUY,False
1769159441627,2026-01-23 09:10:41.627000,98.19,0.062,BUY,False
1769159443387,2026-01-23 09:10:43.387000,98.19,55.735,BUY,False
1769159443387,2026-01-23 09:10:43.387000,98.2,47.911,BUY,False
1769159443468,2026-01-23 09:10:43.468000,98.21,0.062,BUY,False
1769159446617,2026-01-23 09:10:46.617000,98.19,15.574,SELL,True
1769159447749,2026-01-23 09:10:47.749000,98.21,1.595,BUY,False
1769159451945,2026-01-23 09:10:51.945000,98.21,0.062,BUY,False
1769159452019,2026-01-23 09:10:52.019000,98.19,20.368,SELL,True
1769159452819,2026-01-23 09:10:52.819000,98.2,3.054,BUY,False
1769159455669,2026-01-23 09:10:55.669000,98.21,0.85,BUY,False
1769159459739,2026-01-23 09:10:59.739000,98.2,20.399,SELL,True
1769159459872,2026-01-23 09:10:59.872000,98.2,66.856,SELL,True
1769159459942,2026-01-23 09:10:59.942000,98.2,0.059,BUY,False
1769159466451,2026-01-23 09:11:06.451000,98.2,78.269,SELL,True
1769159466453,2026-01-23 09:11:06.453000,98.19,84.749,SELL,True
1769159468157,2026-01-23 09:11:08.157000,98.19,0.662,SELL,True
1769159468508,2026-01-23 09:11:08.508000,98.19,26.528,SELL,True
1769159474202,2026-01-23 09:11:14.202000,98.19,0.063,BUY,False
1769159476489,2026-01-23 09:11:16.489000,98.19,5.291,BUY,False
1769159477673,2026-01-23 09:11:17.673000,98.21,14.607,BUY,False
1769159477673,2026-01-23 09:11:17.673000,98.22,35.675,BUY,False
1769159482200,2026-01-23 09:11:22.200000,98.21,2.716,BUY,False
1769159486176,2026-01-23 09:11:26.176000,98.2,0.896,BUY,False
1769159487126,2026-01-23 09:11:27.126000,98.18,39.534,SELL,True
1769159487129,2026-01-23 09:11:27.129000,98.17,3.819,SELL,True
1769159491614,2026-01-23 09:11:31.614000,98.14,7.289,SELL,True
1769159492832,2026-01-23 09:11:32.832000,98.12,34.783,SELL,True
1769159492959,2026-01-23 09:11:32.959000,98.1,100.768,SELL,True
1769159492959,2026-01-23 09:11:32.959000,98.09,171.531,SELL,True
1769159492960,2026-01-23 09:11:32.960000,98.08,395.11,SELL,True
1769159492960,2026-01-23 09:11:32.960000,98.07,141.466,SELL,True
1769159492960,2026-01-23 09:11:32.960000,98.06,278.345,SELL,True
1769159492960,2026-01-23 09:11:32.960000,98.05,61.871,SELL,True
1769159492963,2026-01-23 09:11:32.963000,98.07,41.769,BUY,False
1769159492963,2026-01-23 09:11:32.963000,98.08,9.209,BUY,False
1769159493063,2026-01-23 09:11:33.063000,98.07,50.978,BUY,False
1769159502607,2026-01-23 09:11:42.607000,98.1,14.01,BUY,False
1769159503480,2026-01-23 09:11:43.480000,98.08,12.5,SELL,True
1769159503494,2026-01-23 09:11:43.494000,98.06,50.989,BUY,False
1769159505739,2026-01-23 09:11:45.739000,98.08,0.205,BUY,False
1769159507342,2026-01-23 09:11:47.342000,98.09,1.146,SELL,True
1769159511593,2026-01-23 09:11:51.593000,98.09,16.154,SELL,True
1769159513362,2026-01-23 09:11:53.362000,98.1,5.743,BUY,False
1769159515372,2026-01-23 09:11:55.372000,98.09,0.459,SELL,True
1769159517761,2026-01-23 09:11:57.761000,98.1,0.125,BUY,False
1769159517869,2026-01-23 09:11:57.869000,98.09,0.91,SELL,True
1769159518354,2026-01-23 09:11:58.354000,98.1,12.47,BUY,False
1769159518606,2026-01-23 09:11:58.606000,98.1,2.613,BUY,False
1769159518989,2026-01-23 09:11:58.989000,98.09,1.147,SELL,True
1769159519847,2026-01-23 09:11:59.847000,98.09,53.817,SELL,True
1769159519859,2026-01-23 09:11:59.859000,98.08,4.206,SELL,True
1769159522867,2026-01-23 09:12:02.867000,98.08,3.481,SELL,True
1769159526543,2026-01-23 09:12:06.543000,98.09,13.793,BUY,False
1769159534444,2026-01-23 09:12:14.444000,98.07,8.0,SELL,True
1769159534445,2026-01-23 09:12:14.445000,98.06,4.206,SELL,True
1769159534488,2026-01-23 09:12:14.488000,98.05,0.203,SELL,True
1769159537519,2026-01-23 09:12:17.519000,98.05,0.203,SELL,True
1769159538570,2026-01-23 09:12:18.570000,98.05,102.239,SELL,True
1769159541379,2026-01-23 09:12:21.379000,98.04,2.901,SELL,True
1769159541783,2026-01-23 09:12:21.783000,98.05,7.815,BUY,False
1769159542711,2026-01-23 09:12:22.711000,98.06,16.154,BUY,False
1769159545341,2026-01-23 09:12:25.341000,98.03,8.08,SELL,True
1769159547984,2026-01-23 09:12:27.984000,98.03,28.421,BUY,False
1769159548975,2026-01-23 09:12:28.975000,98.02,23.0,SELL,True
